transaction_id,customer_id,amount,transaction_hour,is_new_device,device_age_days,location_change,distance_from_last_transaction,transactions_last_10min,failed_attempts,avg_customer_amount,amount_deviation,customer_account_age_days,payment_method,fraud,ml_score,behavioural_score,risk_score,risk_level
TXN003951,12059,2200.98,2,0,733,0,87,0,0,241.03,9.09,13,UPI,0,11.56,20,16.62,LOW
TXN001077,12898,1969.01,23,0,1238,1,1698,2,0,695.72,2.83,391,CARD,0,23.54,47,37.61,LOW
TXN005973,10553,432.07,20,0,1093,0,57,1,0,663.11,0.65,1508,UPI,0,26.07,0,10.43,LOW
TXN005749,12931,2307.54,4,0,266,0,25,2,0,628.93,3.66,1833,CARD,0,16.38,7,10.75,LOW
TXN003583,11556,754.13,19,0,845,0,47,1,1,158.17,4.74,1918,UPI,0,9.12,15,12.65,LOW
TXN006339,11444,852.42,5,0,471,0,19,2,0,712.17,1.2,1929,WALLET,0,37.21,0,14.88,LOW
TXN001737,10715,1603.22,19,0,548,0,96,0,0,406.56,3.93,26,UPI,0,25.29,7,14.31,LOW
TXN004087,11270,817.96,16,0,779,0,47,4,1,171.74,4.74,1664,UPI,0,13.79,23,19.31,LOW
TXN010903,12938,873.76,12,1,1,0,34,1,0,647.44,1.35,1530,UPI,0,9.67,15,12.87,LOW
TXN008794,10949,1142.16,0,0,371,0,5,1,0,312.3,3.65,946,CARD,0,48.63,7,23.65,LOW
TXN006217,12381,1464.37,19,0,660,0,42,0,1,436.57,3.35,22,CARD,0,28.95,7,15.78,LOW
TXN001302,10909,4143.12,0,0,1069,0,32,1,0,136.11,30.22,70,WALLET,0,3.8,20,13.52,LOW
TXN011625,10642,3423.15,13,0,557,0,45,0,1,331.59,10.29,1216,UPI,0,17.42,20,18.97,LOW
TXN000860,10671,2234.21,17,0,796,1,127,0,0,293.31,7.59,1493,UPI,0,21.55,35,29.62,LOW
TXN008167,10688,1333.26,15,1,6,0,10,1,0,925.09,1.44,1669,CARD,0,14.15,15,14.66,LOW
TXN003079,12267,881.66,17,0,811,0,11,1,0,457.67,1.92,749,NETBANKING,0,36.7,0,14.68,LOW
TXN006157,11802,1257.65,21,0,1056,0,4,1,0,790.6,1.59,1745,UPI,0,20.15,0,8.06,LOW
TXN008758,10616,897.35,1,0,911,0,19,2,1,297.97,3.0,30,UPI,0,17.36,7,11.14,LOW
TXN005514,10191,1484.05,8,0,149,0,41,1,0,840.52,1.76,1160,WALLET,0,37.11,0,14.84,LOW
TXN003759,10436,627.74,18,0,882,0,9,0,0,607.27,1.03,454,UPI,0,35.44,0,14.18,LOW
TXN005950,11194,1016.66,15,1,6,0,94,1,1,409.18,2.48,219,UPI,0,10.99,22,17.6,LOW
TXN001480,12735,329.68,7,0,914,0,90,0,0,230.88,1.42,491,UPI,0,28.95,0,11.58,LOW
TXN007677,11492,1991.8,10,0,948,0,61,2,0,1430.89,1.39,1195,WALLET,0,43.84,0,17.54,LOW
TXN011309,12481,821.9,14,0,1309,1,689,1,0,386.36,2.12,172,UPI,0,31.45,22,25.78,LOW
TXN010103,10714,1377.12,13,0,347,0,31,0,1,1028.61,1.34,1495,NETBANKING,0,17.13,0,6.85,LOW
TXN009296,11018,633.7,3,0,318,0,96,3,0,764.87,0.83,1848,CARD,0,43.69,8,22.28,LOW
TXN003316,10131,747.73,8,0,135,1,1624,1,1,488.54,1.53,1087,NETBANKING,0,15.7,40,30.28,LOW
TXN010784,10615,1161.65,1,0,183,0,9,1,0,1348.84,0.86,143,NETBANKING,0,19.47,0,7.79,LOW
TXN009053,12903,116.42,0,0,1331,0,50,2,0,374.34,0.31,1459,UPI,0,14.2,0,5.68,LOW
TXN008543,10277,1713.17,20,0,1442,0,3,1,1,1511.23,1.13,1664,UPI,0,12.34,0,4.94,LOW
TXN004660,10086,2100.71,14,1,10,0,83,1,1,450.74,4.65,206,UPI,0,49.37,40,43.75,MEDIUM
TXN010980,10011,1157.19,10,0,1383,0,68,0,0,384.04,3.01,1905,UPI,0,31.18,7,16.67,LOW
TXN002427,10072,400.88,22,1,7,0,1,1,0,694.61,0.58,814,CARD,0,11.09,15,13.44,LOW
TXN007794,10702,806.89,22,0,360,0,8,0,1,398.03,2.02,1054,UPI,0,37.62,7,19.25,LOW
TXN003469,11528,2893.88,4,0,368,0,4,1,0,140.29,20.48,324,UPI,0,9.18,20,15.67,LOW
TXN002966,12208,2312.8,20,1,1,0,21,1,0,442.48,5.22,727,UPI,0,33.01,40,37.2,LOW
TXN008608,10657,1180.2,4,0,564,0,29,0,0,563.49,2.09,1761,UPI,0,34.11,7,17.85,LOW
TXN009488,11223,1251.12,18,0,608,0,40,2,1,1196.74,1.04,173,UPI,0,39.21,0,15.68,LOW
TXN004090,10007,840.62,19,0,1076,0,96,0,0,931.29,0.9,508,CARD,0,68.32,0,27.33,LOW
TXN002113,11863,509.22,18,0,1410,0,45,0,0,1240.25,0.41,249,NETBANKING,0,41.47,0,16.59,LOW
TXN009503,10292,606.15,15,0,1441,0,4,2,1,1508.89,0.4,239,CARD,0,5.25,0,2.1,LOW
TXN002670,12320,813.98,10,0,265,0,0,1,0,1072.26,0.76,323,UPI,0,11.94,0,4.78,LOW
TXN007105,12565,524.22,22,0,371,0,5,5,1,781.88,0.67,721,UPI,0,12.47,20,16.99,LOW
TXN010220,10009,424.97,15,0,975,0,50,1,0,402.17,1.05,266,NETBANKING,0,13.07,0,5.23,LOW
TXN007705,12372,1460.78,12,0,1401,0,93,1,0,784.23,1.86,23,UPI,0,32.19,0,12.88,LOW
TXN001519,11804,1049.38,21,0,707,0,87,1,1,291.55,3.59,217,UPI,0,24.06,7,13.83,LOW
TXN004806,11983,660.73,12,0,319,1,1934,1,0,249.02,2.64,1664,UPI,0,21.07,47,36.63,LOW
TXN001677,12582,755.86,21,0,829,0,70,0,1,587.5,1.28,1176,UPI,0,30.4,0,12.16,LOW
TXN010298,10616,185.17,22,0,1118,0,99,3,1,431.72,0.43,1349,CARD,0,19.45,8,12.58,LOW
TXN011631,11883,2429.55,17,0,455,1,1702,0,1,163.43,14.78,1144,CARD,0,25.28,60,46.11,MEDIUM
TXN011062,11042,1984.9,4,0,300,0,19,0,0,406.18,4.87,240,CARD,0,14.9,15,14.96,LOW
TXN005763,10374,461.47,16,1,5,0,61,1,0,1739.82,0.27,1046,UPI,0,10.19,15,13.07,LOW
TXN004209,10289,479.71,7,0,1328,0,18,0,0,850.0,0.56,443,CARD,0,34.12,0,13.65,LOW
TXN006832,11358,777.91,6,1,19,0,3,3,0,921.96,0.84,1646,CARD,0,34.72,23,27.69,LOW
TXN007229,10486,630.31,7,0,81,0,49,1,0,1862.76,0.34,1456,UPI,0,13.2,0,5.28,LOW
TXN011092,10442,1408.58,16,0,827,0,77,1,1,207.69,6.75,228,UPI,0,15.87,15,15.35,LOW
TXN009953,10521,4204.7,15,0,1122,0,54,0,2,1607.86,2.61,1023,CARD,0,18.84,15,16.54,LOW
TXN007055,11861,1241.8,23,1,17,0,78,0,1,129.78,9.5,55,UPI,1,97.26,45,65.91,MEDIUM
TXN009265,12264,1236.62,7,0,348,0,38,3,0,722.58,1.71,1503,UPI,0,22.76,8,13.9,LOW
TXN011745,12290,396.31,4,0,493,0,39,1,1,1005.73,0.39,504,UPI,0,33.37,0,13.35,LOW
TXN004282,11856,5872.17,0,0,1399,0,99,2,0,372.06,15.74,1634,NETBANKING,0,12.7,20,17.08,LOW
TXN008233,10158,822.63,19,0,559,0,40,2,0,608.76,1.35,210,UPI,0,19.19,0,7.67,LOW
TXN006060,12542,985.28,3,0,416,0,99,2,0,333.36,2.95,1923,UPI,0,31.76,7,16.9,LOW
TXN006161,12853,677.84,7,0,1247,0,37,4,0,1678.13,0.4,333,WALLET,0,3.5,8,6.2,LOW
TXN010109,10093,871.69,9,0,613,0,17,1,0,340.56,2.55,1716,NETBANKING,0,42.93,7,21.37,LOW
TXN006426,12984,2398.45,9,0,1294,0,22,1,0,931.07,2.57,1638,NETBANKING,0,25.52,7,14.41,LOW
TXN004994,10018,1385.44,14,0,837,0,89,4,0,580.55,2.38,1800,NETBANKING,1,29.32,15,20.73,LOW
TXN010873,11881,832.73,5,1,16,0,36,1,0,427.46,1.94,579,CARD,0,25.14,15,19.06,LOW
TXN003825,11106,851.02,17,0,506,0,87,0,1,717.5,1.18,1906,NETBANKING,0,26.4,0,10.56,LOW
TXN003679,12767,513.12,4,0,1103,0,47,3,0,535.02,0.96,454,UPI,0,23.44,8,14.18,LOW
TXN007924,12497,624.02,20,1,3,0,80,1,0,297.22,2.09,648,CARD,0,11.57,22,17.83,LOW
TXN008210,11471,3039.64,8,0,1190,0,84,2,1,360.11,8.42,1271,NETBANKING,0,14.35,20,17.74,LOW
TXN003456,10267,1307.2,14,0,1413,0,11,5,0,539.29,2.42,678,CARD,0,14.79,27,22.12,LOW
TXN000718,12549,901.96,7,0,1047,0,49,1,0,684.03,1.32,1569,NETBANKING,0,19.89,0,7.96,LOW
TXN011268,11329,538.01,1,0,1448,0,37,0,1,1572.2,0.34,972,NETBANKING,0,12.87,0,5.15,LOW
TXN007623,11997,8820.31,14,0,433,0,14,1,0,755.77,11.66,1219,CARD,0,14.89,20,17.96,LOW
TXN009572,12674,11027.53,8,0,250,0,3,0,0,1109.0,9.93,633,UPI,1,5.61,20,14.25,LOW
TXN007283,12721,4818.02,0,0,1075,0,92,1,0,385.13,12.48,1003,UPI,0,10.48,20,16.19,LOW
TXN010354,12458,636.41,9,0,177,0,98,4,0,372.71,1.7,964,UPI,0,75.68,8,35.07,LOW
TXN009903,10818,479.79,20,0,1377,0,23,4,0,315.41,1.52,1232,CARD,0,15.76,8,11.1,LOW
TXN008791,11228,926.46,16,0,1354,0,27,2,0,329.58,2.8,1135,UPI,0,51.78,7,24.91,LOW
TXN006882,10441,569.03,9,1,7,0,14,0,0,361.34,1.57,1886,UPI,0,48.13,15,28.25,LOW
TXN006805,12622,1381.17,11,0,175,0,78,0,0,216.43,6.35,1738,UPI,0,16.14,15,15.46,LOW
TXN002858,12171,464.47,11,0,1342,0,44,1,0,1735.04,0.27,1108,WALLET,0,18.21,0,7.28,LOW
TXN008408,11411,4026.28,9,0,102,0,65,2,0,208.42,19.23,818,CARD,0,74.15,20,41.66,MEDIUM
TXN003144,10040,271.73,10,0,1004,0,34,4,0,428.33,0.63,1065,UPI,0,19.35,8,12.54,LOW
TXN005177,10990,336.43,21,0,668,0,32,1,0,389.59,0.86,325,CARD,1,34.22,0,13.69,LOW
TXN006119,11698,1725.69,20,0,284,0,83,2,0,579.84,2.97,993,CARD,0,45.15,7,22.26,LOW
TXN001781,11855,1921.45,0,0,171,1,888,0,1,1119.45,1.71,1936,UPI,0,12.76,35,26.1,LOW
TXN004138,10684,156.59,11,0,1095,0,60,1,0,484.8,0.32,730,UPI,0,15.17,0,6.07,LOW
TXN008018,12740,5854.22,11,0,727,0,18,2,1,288.15,20.25,1732,CARD,1,7.79,20,15.12,LOW
TXN009597,11877,2281.77,2,0,847,0,92,0,0,1465.24,1.56,1546,UPI,0,32.43,0,12.97,LOW
TXN005877,10840,1318.88,0,0,1051,0,99,0,0,103.67,12.6,1140,WALLET,0,2.28,20,12.91,LOW
TXN007744,12266,667.6,12,0,951,0,70,0,1,1322.32,0.5,1061,UPI,0,28.84,0,11.54,LOW
TXN001161,10345,726.09,19,0,515,0,6,1,0,828.18,0.88,39,CARD,0,21.49,0,8.59,LOW
TXN008921,12861,3280.14,12,0,106,0,87,2,0,897.1,3.65,1222,WALLET,0,46.6,7,22.84,LOW
TXN008256,11908,4168.88,23,0,851,0,65,1,1,182.37,22.73,292,CARD,0,16.66,20,18.67,LOW
TXN000929,12075,426.27,16,0,1095,0,2,0,0,357.05,1.19,1945,CARD,0,37.32,0,14.93,LOW
TXN010034,11729,486.51,1,0,184,0,22,1,0,1497.37,0.32,1420,UPI,0,14.09,0,5.63,LOW
TXN007823,11992,1762.4,6,0,653,0,32,1,0,353.57,4.97,604,CARD,0,24.47,15,18.79,LOW
TXN007120,12079,2516.68,18,0,1235,1,237,1,0,491.72,5.11,460,NETBANKING,0,16.93,30,24.77,LOW
TXN008489,12790,3477.79,2,1,3,0,29,3,0,317.2,10.93,1915,CARD,1,98.59,53,71.24,HIGH
TXN000544,10114,4729.17,0,0,1194,0,29,2,1,195.93,24.01,14,NETBANKING,0,4.66,20,13.87,LOW
TXN003429,12702,1661.34,14,0,1405,1,1210,0,1,975.31,1.7,1532,NETBANKING,0,16.24,35,27.5,LOW
TXN007391,12952,146.64,21,1,19,0,42,1,0,212.71,0.69,785,UPI,0,36.7,15,23.68,LOW
TXN007182,10558,402.65,2,0,1234,1,1996,2,0,198.85,2.01,1544,UPI,0,4.27,47,29.91,LOW
TXN003949,12566,2581.36,19,0,746,1,808,2,0,478.54,5.38,1757,NETBANKING,0,34.14,50,43.66,MEDIUM
TXN010366,10973,2463.6,6,0,458,0,23,1,1,365.92,6.71,1266,UPI,0,14.2,15,14.68,LOW
TXN000521,12427,377.63,18,0,1102,0,75,1,0,302.78,1.24,1871,UPI,0,18.32,0,7.33,LOW
TXN001747,12126,926.23,17,0,435,0,50,0,0,2055.48,0.45,1213,NETBANKING,0,19.5,0,7.8,LOW
TXN011020,10274,905.51,9,0,486,0,43,1,0,522.34,1.73,380,CARD,0,40.16,0,16.06,LOW
TXN001315,12747,143.37,20,1,15,0,84,2,0,500.87,0.29,1200,UPI,0,7.19,15,11.88,LOW
TXN010075,11293,2561.26,18,0,308,1,2246,4,0,760.13,3.37,1151,UPI,1,93.65,55,70.46,HIGH
TXN011691,11458,148.78,0,0,1016,0,34,1,0,400.45,0.37,1587,CARD,0,19.55,0,7.82,LOW
TXN004688,10637,4351.68,7,0,1277,0,74,1,0,315.68,13.74,128,UPI,0,14.82,20,17.93,LOW
TXN010795,12438,3026.15,3,0,622,0,68,1,0,272.19,11.08,1126,UPI,0,23.74,20,21.5,LOW
TXN002339,10341,2472.89,23,0,1425,0,4,3,0,623.31,3.96,93,WALLET,0,6.76,15,11.7,LOW
TXN004365,11233,686.5,13,0,135,0,86,2,0,501.96,1.36,498,UPI,0,22.59,0,9.04,LOW
TXN009237,11901,738.36,8,0,33,0,6,0,1,720.84,1.02,1956,CARD,0,13.58,0,5.43,LOW
TXN005533,12011,1072.71,10,0,1424,0,87,1,0,417.25,2.56,1782,UPI,0,34.43,7,17.97,LOW
TXN008719,10282,1351.2,15,0,956,0,9,1,1,1890.19,0.71,1424,CARD,0,12.8,0,5.12,LOW
TXN001468,10046,203.48,11,1,12,0,38,2,0,285.6,0.71,572,NETBANKING,0,19.33,15,16.73,LOW
TXN002383,11766,379.93,22,0,906,0,95,0,1,527.94,0.72,570,UPI,0,20.39,0,8.15,LOW
TXN002178,10303,762.03,17,0,164,0,44,1,0,1038.9,0.73,1955,UPI,0,14.4,0,5.76,LOW
TXN010813,10565,1031.66,15,0,904,0,43,1,0,621.71,1.66,1975,CARD,0,17.43,0,6.97,LOW
TXN005765,11960,494.94,5,0,1371,0,71,2,0,674.3,0.73,132,WALLET,0,13.93,0,5.57,LOW
TXN003651,12546,693.73,9,0,695,0,11,0,2,572.5,1.21,1373,UPI,0,34.16,8,18.46,LOW
TXN011715,12722,3742.75,12,0,283,1,1290,2,1,921.01,4.06,1083,CARD,0,22.18,50,38.87,LOW
TXN010322,12402,1119.66,12,0,64,0,46,1,1,392.24,2.85,731,CARD,0,39.06,7,19.82,LOW
TXN003166,12295,743.64,12,0,1395,1,1968,1,0,868.47,0.86,1840,UPI,0,14.19,40,29.68,LOW
TXN005408,11270,1299.39,12,0,1166,0,14,1,0,694.88,1.87,1459,NETBANKING,0,24.09,0,9.64,LOW
TXN005473,10148,2371.8,22,0,766,0,60,0,2,517.59,4.57,250,UPI,0,54.28,23,35.51,LOW
TXN002080,12542,1836.04,9,1,18,0,62,2,0,338.79,5.4,746,UPI,0,62.02,40,48.81,MEDIUM
TXN010536,10295,1356.1,17,0,756,0,33,1,3,355.06,3.81,1771,CARD,0,23.93,22,22.77,LOW
TXN001761,11098,502.33,11,0,439,0,86,1,0,552.19,0.91,1834,WALLET,0,27.74,0,11.1,LOW
TXN001356,12051,996.43,9,0,1155,0,77,3,1,502.11,1.98,1330,CARD,0,27.86,8,15.94,LOW
TXN010393,10108,356.76,19,0,1204,0,3,0,0,569.58,0.63,1408,WALLET,0,28.12,0,11.25,LOW
TXN006092,12119,1385.96,20,1,8,0,34,0,0,717.28,1.93,1596,UPI,0,18.29,15,16.31,LOW
TXN002047,11925,500.24,9,0,550,0,99,2,1,1475.78,0.34,1772,CARD,0,29.03,0,11.61,LOW
TXN007591,10544,501.69,1,0,1031,0,43,3,0,221.75,2.25,1057,UPI,0,14.52,15,14.81,LOW
TXN006802,11321,818.33,15,0,426,1,1428,1,0,560.4,1.46,510,UPI,0,25.93,35,31.37,LOW
TXN002108,12161,2258.38,20,0,517,0,55,0,0,292.72,7.69,1393,UPI,0,27.74,20,23.1,LOW
TXN011687,10715,3920.7,11,0,971,0,0,3,0,679.15,5.76,1163,UPI,0,16.43,23,20.37,LOW
TXN000910,12713,969.05,23,0,149,0,69,1,1,546.88,1.77,25,UPI,0,61.57,0,24.63,LOW
TXN005907,10162,345.91,12,0,629,0,43,2,1,624.28,0.55,1986,UPI,0,18.0,0,7.2,LOW
TXN006933,11079,1018.88,7,0,67,0,93,2,0,924.4,1.1,713,UPI,0,31.23,0,12.49,LOW
TXN009948,12170,738.13,18,0,917,0,64,0,0,422.1,1.74,1711,CARD,0,17.76,0,7.1,LOW
TXN003591,11303,421.55,21,0,439,0,49,2,1,404.59,1.04,222,CARD,0,23.56,0,9.42,LOW
TXN002683,12160,408.74,3,0,1158,0,36,5,1,1477.22,0.28,919,CARD,0,20.28,20,20.11,LOW
TXN010524,11284,2160.72,12,1,15,0,32,2,0,1263.05,1.71,1666,UPI,1,22.17,15,17.87,LOW
TXN009066,11336,1122.71,4,0,277,0,15,0,0,161.61,6.9,950,CARD,0,23.37,15,18.35,LOW
TXN005928,10926,703.41,9,1,17,0,79,2,0,618.73,1.14,570,NETBANKING,0,11.71,15,13.68,LOW
TXN006788,10707,769.31,19,0,1153,1,2040,2,1,447.66,1.71,1281,UPI,0,19.91,40,31.96,LOW
TXN010198,12605,1104.63,6,0,1420,0,85,1,1,1654.15,0.67,1757,UPI,0,11.22,0,4.49,LOW
TXN009425,11813,2327.72,8,0,149,0,20,2,0,247.74,9.36,875,CARD,0,36.31,20,26.52,LOW
TXN002507,12832,242.73,4,1,11,0,22,1,0,786.91,0.31,1793,WALLET,0,9.9,15,12.96,LOW
TXN008175,12283,1390.41,3,1,8,0,32,2,0,412.4,3.36,1185,NETBANKING,0,11.08,22,17.63,LOW
TXN010815,12813,503.49,15,0,171,0,27,2,0,511.56,0.98,1290,CARD,1,20.91,0,8.36,LOW
TXN009321,11678,1688.78,5,1,10,0,40,0,0,640.27,2.63,869,CARD,0,7.91,22,16.36,LOW
TXN011816,11649,322.91,1,0,1236,0,2,0,2,561.54,0.57,1331,CARD,0,11.0,8,9.2,LOW
TXN006287,12589,1133.7,1,0,511,0,7,2,0,649.91,1.74,1339,UPI,0,34.21,0,13.68,LOW
TXN008499,12623,223.06,14,0,713,0,74,1,1,540.52,0.41,858,WALLET,1,31.01,0,12.4,LOW
TXN004343,12240,1105.2,12,0,650,0,37,0,0,409.78,2.69,68,NETBANKING,0,14.45,7,9.98,LOW
TXN000906,10473,245.13,2,0,919,0,90,2,0,481.96,0.51,999,UPI,0,8.6,0,3.44,LOW
TXN000568,12264,549.23,16,0,200,0,12,1,0,192.61,2.84,82,CARD,0,18.03,7,11.41,LOW
TXN009957,12362,2307.41,19,0,1320,0,66,0,2,431.15,5.34,1142,NETBANKING,0,47.27,23,32.71,LOW
TXN005348,11121,1112.2,15,0,1134,0,32,3,0,157.84,7.0,397,CARD,0,26.34,28,27.34,LOW
TXN000399,12559,207.8,11,0,303,0,57,5,1,1816.07,0.11,791,NETBANKING,0,5.85,20,14.34,LOW
TXN009670,11209,2925.99,14,0,300,0,63,1,1,754.09,3.88,1020,CARD,0,37.62,7,19.25,LOW
TXN007210,10566,1813.73,20,0,578,0,75,2,0,1429.01,1.27,833,CARD,1,51.61,0,20.64,LOW
TXN004312,11903,307.17,1,0,804,0,44,1,0,1183.23,0.26,825,UPI,0,32.66,0,13.06,LOW
TXN001384,10454,5793.91,14,0,998,0,33,0,1,369.81,15.63,1348,UPI,0,15.19,20,18.08,LOW
TXN000276,10452,1485.09,23,0,302,0,82,0,0,271.54,5.45,1108,NETBANKING,0,29.13,15,20.65,LOW
TXN003516,10575,635.16,22,1,13,0,76,2,1,827.87,0.77,1833,CARD,0,19.71,15,16.89,LOW
TXN008092,12728,1093.38,18,0,244,1,2069,0,0,2119.16,0.52,347,CARD,1,16.73,40,30.69,LOW
TXN008036,11929,896.5,17,0,1128,0,76,4,1,415.58,2.15,1139,CARD,0,33.43,15,22.37,LOW
TXN008976,11625,1291.77,17,0,304,0,78,1,0,875.73,1.47,1952,CARD,0,36.17,0,14.47,LOW
TXN006159,11065,940.98,8,1,15,0,21,1,0,453.4,2.07,667,UPI,0,16.58,22,19.83,LOW
TXN009798,10307,926.86,16,0,1462,1,876,3,0,213.68,4.32,397,CARD,1,82.75,58,67.9,MEDIUM
TXN010707,10697,334.89,21,0,892,0,32,3,0,1333.0,0.25,660,CARD,0,31.49,8,17.4,LOW
TXN007529,10759,1560.02,9,0,777,0,20,1,1,236.89,6.56,174,WALLET,0,23.12,15,18.25,LOW
TXN003277,11058,287.18,9,0,613,0,57,1,1,243.32,1.18,1334,UPI,0,29.07,0,11.63,LOW
TXN011578,12083,2043.26,22,0,257,0,75,1,0,528.15,3.86,1583,CARD,1,34.19,7,17.88,LOW
TXN002398,10340,518.68,22,1,17,0,77,0,0,436.79,1.18,716,UPI,0,21.38,15,17.55,LOW
TXN000843,12173,1350.57,13,0,116,1,1340,1,1,496.62,2.71,531,UPI,0,19.12,42,32.85,LOW
TXN001968,12979,531.49,9,0,774,1,1449,3,0,329.45,1.61,1288,UPI,1,94.55,43,63.62,MEDIUM
TXN004086,10929,291.26,23,0,1444,0,34,1,0,422.62,0.69,1338,UPI,0,20.2,0,8.08,LOW
TXN009524,11558,642.11,13,0,689,0,21,2,1,347.44,1.84,1903,NETBANKING,0,28.26,0,11.31,LOW
TXN003763,11304,913.25,6,0,643,1,860,1,0,251.25,3.62,253,WALLET,0,18.84,42,32.74,LOW
TXN011447,11189,518.06,13,0,1358,0,99,2,1,372.43,1.39,1290,CARD,0,46.22,0,18.49,LOW
TXN003026,10781,469.42,14,0,85,0,89,1,0,272.68,1.72,1903,WALLET,0,33.68,0,13.47,LOW
TXN002158,12338,107.75,9,0,316,0,1,1,1,540.41,0.2,713,UPI,0,5.35,0,2.14,LOW
TXN008244,11962,440.5,22,0,1374,0,8,1,2,1484.74,0.3,1682,CARD,0,5.19,8,6.87,LOW
TXN004677,11424,473.6,5,0,416,0,10,2,0,386.3,1.22,46,CARD,0,30.53,0,12.21,LOW
TXN011677,12316,990.03,15,1,2,0,1,1,1,541.8,1.82,84,NETBANKING,0,10.33,15,13.13,LOW
TXN007614,10100,1594.36,15,0,414,0,97,1,1,385.47,4.13,434,WALLET,0,35.58,15,23.23,LOW
TXN011009,10084,856.27,0,0,1420,0,34,0,0,1130.25,0.76,1566,UPI,0,8.01,0,3.2,LOW
TXN003898,10539,515.98,1,0,166,0,8,4,0,396.2,1.3,292,UPI,0,20.07,8,12.83,LOW
TXN003585,10138,1027.15,23,0,206,0,23,4,1,470.15,2.18,1824,UPI,0,20.53,15,17.21,LOW
TXN003859,11327,294.62,21,0,127,0,75,0,0,76.19,3.82,659,WALLET,0,41.02,7,20.61,LOW
TXN008144,12662,1202.07,12,0,42,0,85,2,1,250.14,4.79,1951,UPI,0,19.43,15,16.77,LOW
TXN001828,10071,307.0,19,0,471,0,66,1,1,735.11,0.42,1802,UPI,0,24.73,0,9.89,LOW
TXN006838,10386,1369.94,0,0,1205,0,25,1,0,377.56,3.62,1190,CARD,0,22.77,7,13.31,LOW
TXN010349,10010,535.89,2,0,416,0,42,1,0,424.35,1.26,471,UPI,0,30.43,0,12.17,LOW
TXN000308,12848,589.34,20,0,855,0,94,4,1,670.02,0.88,1860,CARD,0,38.12,8,20.05,LOW
TXN011943,11616,1910.17,7,0,1121,0,24,2,1,379.65,5.02,422,CARD,0,26.49,15,19.59,LOW
TXN001227,10661,1082.14,21,0,721,0,32,1,1,836.62,1.29,1953,UPI,0,22.81,0,9.12,LOW
TXN006127,10242,856.3,22,0,947,0,30,0,0,462.81,1.85,736,NETBANKING,0,38.63,0,15.45,LOW
TXN008150,11074,1777.19,17,0,637,0,17,0,0,538.1,3.3,1799,CARD,0,29.19,7,15.87,LOW
TXN002490,11486,1285.17,4,0,1489,0,23,0,1,542.56,2.36,1389,WALLET,0,3.12,7,5.45,LOW
TXN008606,10677,2071.9,20,0,1487,1,375,1,1,799.77,2.59,570,UPI,0,34.97,22,27.19,LOW
TXN011047,10003,791.26,4,0,945,0,90,3,0,359.81,2.19,372,WALLET,0,33.68,15,22.47,LOW
TXN003235,11659,2348.99,17,0,204,0,64,0,0,509.2,4.6,24,CARD,0,48.37,15,28.35,LOW
TXN007250,11584,4383.05,9,0,782,0,69,2,0,890.31,4.92,247,UPI,0,13.89,15,14.55,LOW
TXN011156,12520,3358.6,10,0,680,0,42,0,0,218.07,15.33,1187,UPI,0,16.28,20,18.51,LOW
TXN010682,10976,1280.81,6,0,597,0,89,1,1,633.04,2.02,1964,UPI,1,17.4,7,11.16,LOW
TXN001140,12995,121.02,8,1,8,0,96,1,0,411.67,0.29,1776,UPI,0,23.78,15,18.51,LOW
TXN007509,10996,123.41,11,1,12,0,11,0,1,243.47,0.5,712,WALLET,0,15.54,15,15.22,LOW
TXN003238,11531,274.21,11,0,1417,0,41,2,0,615.68,0.44,787,CARD,0,23.5,0,9.4,LOW
TXN009891,10013,605.53,3,0,37,0,35,0,0,585.88,1.03,1545,WALLET,0,20.4,0,8.16,LOW
TXN004049,12380,243.94,11,0,1345,0,3,1,2,481.46,0.51,474,UPI,0,8.99,8,8.39,LOW
TXN004498,11818,345.25,19,0,183,0,25,1,0,1581.64,0.22,1970,WALLET,0,7.49,0,3.0,LOW
TXN008359,11132,644.45,12,0,214,0,28,1,0,338.82,1.9,1479,UPI,0,30.88,0,12.35,LOW
TXN009591,10820,2215.51,1,0,155,0,60,2,0,639.35,3.46,1424,UPI,0,23.06,7,13.42,LOW
TXN001179,10050,159.8,15,0,321,0,0,0,0,829.64,0.19,1428,UPI,0,2.45,0,0.98,LOW
TXN009201,12941,1500.33,15,0,113,0,75,4,0,1628.97,0.92,1113,NETBANKING,0,43.08,8,22.03,LOW
TXN006178,10262,741.42,13,0,1091,0,89,1,2,270.96,2.73,286,UPI,0,8.9,15,12.56,LOW
TXN005128,10905,939.44,4,0,1081,0,67,1,0,180.11,5.19,942,NETBANKING,0,8.66,15,12.47,LOW
TXN000546,10825,648.73,5,0,361,0,26,2,0,246.74,2.62,1409,CARD,0,17.65,7,11.26,LOW
TXN003996,10025,2709.85,19,0,764,0,0,1,0,317.66,8.5,1027,WALLET,0,22.3,20,20.92,LOW
TXN008696,11215,965.68,7,0,601,0,28,0,0,442.68,2.18,1515,UPI,0,36.75,7,18.9,LOW
TXN001244,11759,893.24,5,1,17,0,19,2,0,748.61,1.19,188,NETBANKING,0,17.23,15,15.89,LOW
TXN000558,11122,735.43,17,0,535,0,84,2,0,474.58,1.55,479,UPI,0,19.03,0,7.61,LOW
TXN008883,11788,709.09,22,0,903,0,4,1,2,869.1,0.81,1401,UPI,0,7.12,8,7.65,LOW
